participantId,objectName,objectDwellFirstTime,objectDwellEndTime,objectDwellTotalTime,objectDwellValid,objectDwellPosX,objectDwellPosY,objectDwellPosZ,objectDwellDistance
501,Wall_Part,49388.0,49708.0,320.0,1,30.61934,16.55976,10.59132,7.771685
501,4K_Bars_Collider_right,49756.0,49820.0,64.0,1,31.63762,16.56003,10.54768,10.0874195
501,Wall_Part,49976.0,50608.0,632.0,1,31.62135,16.55996,10.55288,5.949728
501,4I_Bars_Collider,50620.0,50952.0,332.0,1,31.61775,16.56036,10.5447,14.535415
501,Wall_Part,50964.0,51088.0,124.0,1,31.89913,16.56024,10.89809,14.083534
501,Wall_Part,51132.0,51364.0,232.0,1,32.20325,16.56,11.29477,13.143256
501,4I_Bars_Collider,51452.0,51552.0,100.0,1,33.03417,16.56009,11.06411,13.881302
501,Wall_Part,51564.0,51884.0,320.0,1,33.3135,16.56032,10.89928,13.682704
501,sideDoorsNonSpecific,51896.0,52068.0,172.0,1,33.35437,16.56066,10.8603,4.3273234
501,Wall_Part,52076.0,52352.0,276.0,1,33.35722,16.56105,10.91063,5.410883
501,4I_Closing_Bars,52384.0,52552.0,168.0,1,33.41375,16.56094,11.83629,13.043012
501,4I_Bars_Collider,52564.0,52964.0,400.0,1,33.44053,16.56084,12.3599,12.503463
501,4I_Bars_Collider,53008.0,53352.0,344.0,1,33.42451,16.56096,13.70744,11.106469
501,4I_Closing_Bars,53364.0,53508.0,144.0,1,33.39845,16.56135,14.75562,10.10024
501,Wall_Part,53552.0,54296.0,744.0,1,33.37157,16.56103,15.33035,6.532832
501,4J_Medium_Plant_2,54296.0,54584.0,288.0,1,33.08224,16.56014,17.52514,4.4812326
501,4J_Window_Collider,54596.0,54716.0,120.0,1,32.57913,16.5598,18.22267,4.2057753
501,Wall_Part,54728.0,54884.0,156.0,1,32.25825,16.55968,18.44772,1.8405578
501,4J_Window_Collider,54896.0,55008.0,112.0,1,31.79804,16.55976,18.6362,3.3464816
501,Wall_Part,55084.0,55228.0,144.0,1,31.66232,16.55915,18.79548,1.412669
501,4J_WhiteBoard_Elevator_OOS,55260.0,55396.0,136.0,1,31.69738,16.55881,19.32148,2.2093515
501,Door_1,55408.0,55584.0,176.0,1,31.63223,16.55839,19.71406,2.3475842
501,4J_WhiteBoard_Elevator_OOS,55596.0,55672.0,76.0,1,31.58519,16.55807,19.71723,2.402914
501,4J_WhiteBoard_Elevator_OOS,55728.0,55792.0,64.0,1,31.28359,16.55794,19.59325,2.3359191
501,Wall_Part,55804.0,55884.0,80.0,1,31.07538,16.55784,19.50658,2.1191587
501,4J_WhiteBoard_Elevator_OOS,55892.0,56060.0,168.0,1,30.82124,16.55698,19.39985,1.7889535
501,Door_1,56072.0,56128.0,56.0,1,30.57245,16.55351,19.29213,1.2987891
501,Wall_Part,56140.0,56328.0,188.0,1,30.57827,16.55233,19.29869,1.0184947
501,Door_1,56340.0,56452.0,112.0,1,30.57721,16.55129,19.30779,1.1339111
501,4J_WhiteBoard_Elevator_OOS,56516.0,56852.0,336.0,1,30.57046,16.55112,19.30355,1.2945124
501,Wall_Part,56904.0,57684.0,780.0,1,30.57195,16.55172,19.31502,1.0094687
501,Wall_Part,58260.0,58416.0,156.0,1,31.86742,16.55752,17.08473,16.816454
501,4O_Glass_Doors_Collider,58428.0,58716.0,288.0,1,31.92838,16.55766,16.58924,17.09923
501,Column,58740.0,59092.0,352.0,1,32.05188,16.55752,15.67233,12.085644
501,Wall_Part,59104.0,59348.0,244.0,1,32.19605,16.55742,14.58158,14.670557
501,4O_Glass_Doors_Collider,59360.0,59540.0,180.0,1,32.2681,16.55696,13.80957,14.621339
501,Floor:Podlaha dlažba 100mm:882128,59548.0,59828.0,280.0,1,32.31409,16.55612,13.23591,14.0846
501,4O,59836.0,60284.0,448.0,1,32.38099,16.55443,12.38668,11.902197
501,Wall_Part,60292.0,61572.0,1280.0,1,32.48822,16.55345,11.01499,11.466923
501,Wall_Part,61616.0,61684.0,68.0,1,32.85476,15.91683,7.331318,7.783957
501,Wall_Part,61780.0,62892.0,1112.0,1,32.90635,15.76202,6.933917,7.394374
501,4P,63004.0,63248.0,244.0,1,33.45929,14.39001,3.941293,5.601605
501,Cube (193),63260.0,63368.0,108.0,1,33.85888,14.19774,3.396751,5.1183944
501,Wall_Part,63380.0,63716.0,336.0,1,34.11434,14.05706,3.249084,4.300474
